StationDescription,FieldActivityId,BiologicalEventId,Source,SampleDate,Latitude,Longitude,SiteType,Station,TotalDepth,SampleTime,SampleReplicate,IBIParameter,IBIValue
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",191678,56378,"ODU/BEL",9/15/1988,37.79122,-76.17546,,"CB5.4",32,06:50:00,"S1","PCT_FILTERERS_R",2
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",191678,56378,"ODU/BEL",9/15/1988,37.79122,-76.17546,,"CB5.4",32,06:50:00,"S1","PCT_GATHER",93.53
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",191678,56378,"ODU/BEL",9/15/1988,37.79122,-76.17546,,"CB5.4",32,06:50:00,"S1","PCT_GATHER_R",93
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",191678,56378,"ODU/BEL",9/15/1988,37.79122,-76.17546,,"CB5.4",32,06:50:00,"S1","PCT_LIMESTONE",1.18
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",191678,56378,"ODU/BEL",9/15/1988,37.79122,-76.17546,,"CB5.4",32,06:50:00,"S1","PCT_LIMESTONE_R",0
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",191678,56378,"ODU/BEL",9/15/1988,37.79122,-76.17546,,"CB5.4",32,06:50:00,"S1","PCT_NET_CADDISFLY",1.18
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",191678,56378,"ODU/BEL",9/15/1988,37.79122,-76.17546,,"CB5.4",32,06:50:00,"S1","PCT_NET_CADDISFLY_R",1
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",191678,56378,"ODU/BEL",9/15/1988,37.79122,-76.17546,,"CB5.4",32,06:50:00,"S1","PCT_NON_INSECT",0.59
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",191678,56378,"ODU/BEL",9/15/1988,37.79122,-76.17546,,"CB5.4",32,06:50:00,"S1","PCT_NON_INSECT_R",1
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",191678,56378,"ODU/BEL",9/15/1988,37.79122,-76.17546,,"CB5.4",32,06:50:00,"S1","PCT_PI_ABUND",37.1
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",191678,56378,"ODU/BEL",9/15/1988,37.79122,-76.17546,,"CB5.4",32,06:50:00,"S1","PCT_PI_ABUND",57.25
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",191678,56378,"ODU/BEL",9/15/1988,37.79122,-76.17546,,"CB5.4",32,06:50:00,"S1","PCT_PI_ABUND",80.07
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",191678,56378,"ODU/BEL",9/15/1988,37.79122,-76.17546,,"CB5.4",32,06:50:00,"S1","PCT_PI_BIO",6.02
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",191678,56378,"ODU/BEL",9/15/1988,37.79122,-76.17546,,"CB5.4",32,06:50:00,"S1","PCT_PI_BIO",20
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",191678,56378,"ODU/BEL",9/15/1988,37.79122,-76.17546,,"CB5.4",32,06:50:00,"S1","PCT_PI_BIO",57.14
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",191678,56378,"ODU/BEL",9/15/1988,37.79122,-76.17546,,"CB5.4",32,06:50:00,"S1","PCT_PLECOPTERA",0
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",191678,56378,"ODU/BEL",9/15/1988,37.79122,-76.17546,,"CB5.4",32,06:50:00,"S1","PCT_PLECOPTERA_R",0
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",191678,56378,"ODU/BEL",9/15/1988,37.79122,-76.17546,,"CB5.4",32,06:50:00,"S1","PCT_PREDATOR",0.59
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",191678,56378,"ODU/BEL",9/15/1988,37.79122,-76.17546,,"CB5.4",32,06:50:00,"S1","PCT_PREDATOR_R",1
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",191678,56378,"ODU/BEL",9/15/1988,37.79122,-76.17546,,"CB5.4",32,06:50:00,"S1","PCT_PS_ABUND",1.61
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",191678,56378,"ODU/BEL",9/15/1988,37.79122,-76.17546,,"CB5.4",32,06:50:00,"S1","PCT_PS_ABUND",4.98
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",191678,56378,"ODU/BEL",9/15/1988,37.79122,-76.17546,,"CB5.4",32,06:50:00,"S1","PCT_PS_ABUND",21.38
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",191678,56378,"ODU/BEL",9/15/1988,37.79122,-76.17546,,"CB5.4",32,06:50:00,"S1","PCT_PS_BIO",14.29
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",191678,56378,"ODU/BEL",9/15/1988,37.79122,-76.17546,,"CB5.4",32,06:50:00,"S1","PCT_PS_BIO",40
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",191678,56378,"ODU/BEL",9/15/1988,37.79122,-76.17546,,"CB5.4",32,06:50:00,"S1","PCT_PS_BIO",72.29
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",191678,56378,"ODU/BEL",9/15/1988,37.79122,-76.17546,,"CB5.4",32,06:50:00,"S1","PCT_SCRAPER",3.53
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",191678,56378,"ODU/BEL",9/15/1988,37.79122,-76.17546,,"CB5.4",32,06:50:00,"S1","PCT_SCRAPER_R",4
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",191678,56378,"ODU/BEL",9/15/1988,37.79122,-76.17546,,"CB5.4",32,06:50:00,"S1","PCT_SENSITIVE",5.29
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",191678,56378,"ODU/BEL",9/15/1988,37.79122,-76.17546,,"CB5.4",32,06:50:00,"S1","PCT_SENSITIVE_R",5
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",191678,56378,"ODU/BEL",9/15/1988,37.79122,-76.17546,,"CB5.4",32,06:50:00,"S1","PCT_SHREDDER",0
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",191678,56378,"ODU/BEL",9/15/1988,37.79122,-76.17546,,"CB5.4",32,06:50:00,"S1","PCT_SHREDDER_R",0
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",191678,56378,"ODU/BEL",9/15/1988,37.79122,-76.17546,,"CB5.4",32,06:50:00,"S1","PCT_SIMULIIDAE",1.18
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",191678,56378,"ODU/BEL",9/15/1988,37.79122,-76.17546,,"CB5.4",32,06:50:00,"S1","PCT_SIMULIIDAE_R",1
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",191678,56378,"ODU/BEL",9/15/1988,37.79122,-76.17546,,"CB5.4",32,06:50:00,"S1","PCT_SWIMMER",0
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",191678,56378,"ODU/BEL",9/15/1988,37.79122,-76.17546,,"CB5.4",32,06:50:00,"S1","PCT_SWIMMER_R",0
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",191678,56378,"ODU/BEL",9/15/1988,37.79122,-76.17546,,"CB5.4",32,06:50:00,"S1","PCT_TOLERANT",79.41
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",191678,56378,"ODU/BEL",9/15/1988,37.79122,-76.17546,,"CB5.4",32,06:50:00,"S1","PCT_TOLERANT_R",79
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",191678,56378,"ODU/BEL",9/15/1988,37.79122,-76.17546,,"CB5.4",32,06:50:00,"S1","PCT_TRICHOPTERA",1.18
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",191678,56378,"ODU/BEL",9/15/1988,37.79122,-76.17546,,"CB5.4",32,06:50:00,"S1","PCT_TRICHOPTERA_NO_TOL",0
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",191678,56378,"ODU/BEL",9/15/1988,37.79122,-76.17546,,"CB5.4",32,06:50:00,"S1","PCT_TRICHOPTERA_NO_TOL_R",0
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",191678,56378,"ODU/BEL",9/15/1988,37.79122,-76.17546,,"CB5.4",32,06:50:00,"S1","PCT_TRICHOPTERA_R",1
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",191678,56378,"ODU/BEL",9/15/1988,37.79122,-76.17546,,"CB5.4",32,06:50:00,"S1","PLECOPTERA_TAXA_CNT",0
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",191678,56378,"ODU/BEL",9/15/1988,37.79122,-76.17546,,"CB5.4",32,06:50:00,"S1","PLECOPTERA_TAXA_CNT_R",0
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",191678,56378,"ODU/BEL",9/15/1988,37.79122,-76.17546,,"CB5.4",32,06:50:00,"S1","RATIO_SC_TO_CF",1.5
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",191678,56378,"ODU/BEL",9/15/1988,37.79122,-76.17546,,"CB5.4",32,06:50:00,"S1","RATIO_SC_TO_CF_R",2
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",191678,56378,"ODU/BEL",9/15/1988,37.79122,-76.17546,,"CB5.4",32,06:50:00,"S1","RATIO_SC_TO_SH",0
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",191678,56378,"ODU/BEL",9/15/1988,37.79122,-76.17546,,"CB5.4",32,06:50:00,"S1","RATIO_SC_TO_SH_R",0
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",191678,56378,"ODU/BEL",9/15/1988,37.79122,-76.17546,,"CB5.4",32,06:50:00,"S1","RATIO_SH_TO_CG",0
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",191678,56378,"ODU/BEL",9/15/1988,37.79122,-76.17546,,"CB5.4",32,06:50:00,"S1","RATIO_SH_TO_CG_R",0
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",191678,56378,"ODU/BEL",9/15/1988,37.79122,-76.17546,,"CB5.4",32,06:50:00,"S1","SCRAPER_TAXA_CNT",1
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",191678,56378,"ODU/BEL",9/15/1988,37.79122,-76.17546,,"CB5.4",32,06:50:00,"S1","SCRAPER_TAXA_CNT_R",1
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",191678,56378,"ODU/BEL",9/15/1988,37.79122,-76.17546,,"CB5.4",32,06:50:00,"S1","SENSITIVE_TAXA_COUNT",3
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",191678,56378,"ODU/BEL",9/15/1988,37.79122,-76.17546,,"CB5.4",32,06:50:00,"S1","SENSITIVE_TAXA_COUNT_R",2
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",191678,56378,"ODU/BEL",9/15/1988,37.79122,-76.17546,,"CB5.4",32,06:50:00,"S1","SIMPSON_DIVERSITY",0.363
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",191678,56378,"ODU/BEL",9/15/1988,37.79122,-76.17546,,"CB5.4",32,06:50:00,"S1","SIMPSON_DIVERSITY_R",0.3748
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",191678,56378,"ODU/BEL",9/15/1988,37.79122,-76.17546,,"CB5.4",32,06:50:00,"S1","SW",1.02
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",191678,56378,"ODU/BEL",9/15/1988,37.79122,-76.17546,,"CB5.4",32,06:50:00,"S1","SW",1.77
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",191678,56378,"ODU/BEL",9/15/1988,37.79122,-76.17546,,"CB5.4",32,06:50:00,"S1","SW",1.8
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",191678,56378,"ODU/BEL",9/15/1988,37.79122,-76.17546,,"CB5.4",32,06:50:00,"S1","TAXA_RICH",9
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",191678,56378,"ODU/BEL",9/15/1988,37.79122,-76.17546,,"CB5.4",32,06:50:00,"S1","TAXA_RICH_R",8
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",191678,56378,"ODU/BEL",9/15/1988,37.79122,-76.17546,,"CB5.4",32,06:50:00,"S1","TOLERANT_TAXA_COUNT",2
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",191678,56378,"ODU/BEL",9/15/1988,37.79122,-76.17546,,"CB5.4",32,06:50:00,"S1","TOLERANT_TAXA_COUNT_R",2
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",191678,56378,"ODU/BEL",9/15/1988,37.79122,-76.17546,,"CB5.4",32,06:50:00,"S1","TOT_ABUND",800
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",191678,56378,"ODU/BEL",9/15/1988,37.79122,-76.17546,,"CB5.4",32,06:50:00,"S1","TOT_ABUND",1144
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",191678,56378,"ODU/BEL",9/15/1988,37.79122,-76.17546,,"CB5.4",32,06:50:00,"S1","TOT_ABUND",7097
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",191678,56378,"ODU/BEL",9/15/1988,37.79122,-76.17546,,"CB5.4",32,06:50:00,"S1","TOT_BIOMASS_G",0.29
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",191678,56378,"ODU/BEL",9/15/1988,37.79122,-76.17546,,"CB5.4",32,06:50:00,"S1","TOT_BIOMASS_G",0.4
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",191678,56378,"ODU/BEL",9/15/1988,37.79122,-76.17546,,"CB5.4",32,06:50:00,"S1","TOT_BIOMASS_G",9.5
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",191678,56378,"ODU/BEL",9/15/1988,37.79122,-76.17546,,"CB5.4",32,06:50:00,"S1","TOTAL_ABUNDANCE",170
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",191678,56378,"ODU/BEL",9/15/1988,37.79122,-76.17546,,"CB5.4",32,06:50:00,"S1","TOTAL_ABUNDANCE_R",100
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",191678,56378,"ODU/BEL",9/15/1988,37.79122,-76.17546,,"CB5.4",32,06:50:00,"S1","TOTAL_SCORE",0
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",191678,56378,"ODU/BEL",9/15/1988,37.79122,-76.17546,,"CB5.4",32,06:50:00,"S1","TOTAL_SCORE",1.33
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",191678,56378,"ODU/BEL",9/15/1988,37.79122,-76.17546,,"CB5.4",32,06:50:00,"S1","TOTAL_SCORE",2
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",191678,56378,"ODU/BEL",9/15/1988,37.79122,-76.17546,,"CB5.4",32,06:50:00,"S1","TOTAL_SCORE",3.67
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",191678,56378,"ODU/BEL",9/15/1988,37.79122,-76.17546,,"CB5.4",32,06:50:00,"S1","TRICHOPTERA_TAXA_CNT",1
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",191678,56378,"ODU/BEL",9/15/1988,37.79122,-76.17546,,"CB5.4",32,06:50:00,"S1","TRICHOPTERA_TAXA_CNT_R",1
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",191678,56378,"ODU/BEL",9/15/1988,37.79122,-76.17546,,"CB5.4",32,06:50:00,"S1","TRICHOPTERA_TAXA_COUNT_NO_HYDR",0
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",191678,56378,"ODU/BEL",9/15/1988,37.79122,-76.17546,,"CB5.4",32,06:50:00,"S1","TRICHOPTERA_TAXA_COUNT_NO_R",0
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",191678,56379,"ODU/BEL",9/15/1988,37.79122,-76.17546,,"CB5.4",32,06:50:00,"S2"
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",191678,56380,"ODU/BEL",9/15/1988,37.79122,-76.17546,,"CB5.4",32,06:50:00,"S3"
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",192157,56857,"ODU/BEL",1/5/1989,37.79122,-76.17546,,"CB5.4",32,12:40:00,"S1","ASPT_MOD",5
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",192157,56857,"ODU/BEL",1/5/1989,37.79122,-76.17546,,"CB5.4",32,12:40:00,"S1","ASPT_MOD_R",5
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",192157,56857,"ODU/BEL",1/5/1989,37.79122,-76.17546,,"CB5.4",32,12:40:00,"S1","BECK",2
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",192157,56857,"ODU/BEL",1/5/1989,37.79122,-76.17546,,"CB5.4",32,12:40:00,"S1","BECK_R",2
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",192157,56857,"ODU/BEL",1/5/1989,37.79122,-76.17546,,"CB5.4",32,12:40:00,"S1","DIPTERA_TAXA_CNT",1
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",192157,56857,"ODU/BEL",1/5/1989,37.79122,-76.17546,,"CB5.4",32,12:40:00,"S1","DIPTERA_TAXA_CNT_R",1
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",192157,56857,"ODU/BEL",1/5/1989,37.79122,-76.17546,,"CB5.4",32,12:40:00,"S1","EPHEMEROPTERA_TAXA_CNT",1
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",192157,56857,"ODU/BEL",1/5/1989,37.79122,-76.17546,,"CB5.4",32,12:40:00,"S1","EPHEMEROPTERA_TAXA_CNT_R",1
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",192157,56857,"ODU/BEL",1/5/1989,37.79122,-76.17546,,"CB5.4",32,12:40:00,"S1","EPT_TAXA_ABUND",93
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",192157,56857,"ODU/BEL",1/5/1989,37.79122,-76.17546,,"CB5.4",32,12:40:00,"S1","EPT_TAXA_ABUND_R",82
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",192157,56857,"ODU/BEL",1/5/1989,37.79122,-76.17546,,"CB5.4",32,12:40:00,"S1","EPT_TAXA_COUNT",3
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",192157,56857,"ODU/BEL",1/5/1989,37.79122,-76.17546,,"CB5.4",32,12:40:00,"S1","EPT_TAXA_COUNT_NO_TOL",3
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",192157,56857,"ODU/BEL",1/5/1989,37.79122,-76.17546,,"CB5.4",32,12:40:00,"S1","EPT_TAXA_COUNT_NO_TOL_R",3
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",192157,56857,"ODU/BEL",1/5/1989,37.79122,-76.17546,,"CB5.4",32,12:40:00,"S1","EPT_TAXA_COUNT_R",3
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",192157,56857,"ODU/BEL",1/5/1989,37.79122,-76.17546,,"CB5.4",32,12:40:00,"S1","FBI",5.09
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",192157,56857,"ODU/BEL",1/5/1989,37.79122,-76.17546,,"CB5.4",32,12:40:00,"S1","FBI_R",5.1
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",192157,56857,"ODU/BEL",1/5/1989,37.79122,-76.17546,,"CB5.4",32,12:40:00,"S1","FSW",0.9436
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",192157,56857,"ODU/BEL",1/5/1989,37.79122,-76.17546,,"CB5.4",32,12:40:00,"S1","FSW_R",0.9556
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",192157,56857,"ODU/BEL",1/5/1989,37.79122,-76.17546,,"CB5.4",32,12:40:00,"S1","GOLD",0.8673
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",192157,56857,"ODU/BEL",1/5/1989,37.79122,-76.17546,,"CB5.4",32,12:40:00,"S1","GOLD_R",0.86
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",192157,56857,"ODU/BEL",1/5/1989,37.79122,-76.17546,,"CB5.4",32,12:40:00,"S1","MARGALEFS",1.0577
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",192157,56857,"ODU/BEL",1/5/1989,37.79122,-76.17546,,"CB5.4",32,12:40:00,"S1","MARGALEFS_R",1.0857
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",192157,56857,"ODU/BEL",1/5/1989,37.79122,-76.17546,,"CB5.4",32,12:40:00,"S1","NCO_TAXA_CNT",5
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",192157,56857,"ODU/BEL",1/5/1989,37.79122,-76.17546,,"CB5.4",32,12:40:00,"S1","NCO_TAXA_CNT_R",5
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",192157,56857,"ODU/BEL",1/5/1989,37.79122,-76.17546,,"CB5.4",32,12:40:00,"S1","NON_INSECT_TAXA_CNT",1
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",192157,56857,"ODU/BEL",1/5/1989,37.79122,-76.17546,,"CB5.4",32,12:40:00,"S1","NON_INSECT_TAXA_CNT_R",1
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",192157,56857,"ODU/BEL",1/5/1989,37.79122,-76.17546,,"CB5.4",32,12:40:00,"S1","PCT_BURROWER",11.5
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",192157,56857,"ODU/BEL",1/5/1989,37.79122,-76.17546,,"CB5.4",32,12:40:00,"S1","PCT_BURROWER_R",12
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",192157,56857,"ODU/BEL",1/5/1989,37.79122,-76.17546,,"CB5.4",32,12:40:00,"S1","PCT_CHIRONOMIDAE",11.5
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",192157,56857,"ODU/BEL",1/5/1989,37.79122,-76.17546,,"CB5.4",32,12:40:00,"S1","PCT_CHIRONOMIDAE_R",12
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",192157,56857,"ODU/BEL",1/5/1989,37.79122,-76.17546,,"CB5.4",32,12:40:00,"S1","PCT_CLIMB",1.77
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",192157,56857,"ODU/BEL",1/5/1989,37.79122,-76.17546,,"CB5.4",32,12:40:00,"S1","PCT_CLIMB_R",2
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",192157,56857,"ODU/BEL",1/5/1989,37.79122,-76.17546,,"CB5.4",32,12:40:00,"S1","PCT_CLING",86.73
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",192157,56857,"ODU/BEL",1/5/1989,37.79122,-76.17546,,"CB5.4",32,12:40:00,"S1","PCT_CLING_R",86
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",192157,56857,"ODU/BEL",1/5/1989,37.79122,-76.17546,,"CB5.4",32,12:40:00,"S1","PCT_CLINGER_TAXA",66.67
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",192157,56857,"ODU/BEL",1/5/1989,37.79122,-76.17546,,"CB5.4",32,12:40:00,"S1","PCT_CLINGER_TAXA_R",66.67
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",192157,56857,"ODU/BEL",1/5/1989,37.79122,-76.17546,,"CB5.4",32,12:40:00,"S1","PCT_COLLECT",91.15
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",192157,56857,"ODU/BEL",1/5/1989,37.79122,-76.17546,,"CB5.4",32,12:40:00,"S1","PCT_COLLECT_R",91
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",192157,56857,"ODU/BEL",1/5/1989,37.79122,-76.17546,,"CB5.4",32,12:40:00,"S1","PCT_DIPTERA",11.5
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",192157,56857,"ODU/BEL",1/5/1989,37.79122,-76.17546,,"CB5.4",32,12:40:00,"S1","PCT_DIPTERA_R",12
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",192157,56857,"ODU/BEL",1/5/1989,37.79122,-76.17546,,"CB5.4",32,12:40:00,"S1","PCT_DOM1",73.45
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",192157,56857,"ODU/BEL",1/5/1989,37.79122,-76.17546,,"CB5.4",32,12:40:00,"S1","PCT_DOM1_R",73
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",192157,56857,"ODU/BEL",1/5/1989,37.79122,-76.17546,,"CB5.4",32,12:40:00,"S1","PCT_DOM2",84.96
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",192157,56857,"ODU/BEL",1/5/1989,37.79122,-76.17546,,"CB5.4",32,12:40:00,"S1","PCT_DOM2_R",85
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",192157,56857,"ODU/BEL",1/5/1989,37.79122,-76.17546,,"CB5.4",32,12:40:00,"S1","PCT_DOM3",92.04
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",192157,56857,"ODU/BEL",1/5/1989,37.79122,-76.17546,,"CB5.4",32,12:40:00,"S1","PCT_DOM3_R",92
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",192157,56857,"ODU/BEL",1/5/1989,37.79122,-76.17546,,"CB5.4",32,12:40:00,"S1","PCT_EPHEMEROPTERA",7.08
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",192157,56857,"ODU/BEL",1/5/1989,37.79122,-76.17546,,"CB5.4",32,12:40:00,"S1","PCT_EPHEMEROPTERA_R",7
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",192157,56857,"ODU/BEL",1/5/1989,37.79122,-76.17546,,"CB5.4",32,12:40:00,"S1","PCT_EPT",82.3
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",192157,56857,"ODU/BEL",1/5/1989,37.79122,-76.17546,,"CB5.4",32,12:40:00,"S1","PCT_EPT_R",82
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",192157,56857,"ODU/BEL",1/5/1989,37.79122,-76.17546,,"CB5.4",32,12:40:00,"S1","PCT_EPT_TAXA_RICH",50
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",192157,56857,"ODU/BEL",1/5/1989,37.79122,-76.17546,,"CB5.4",32,12:40:00,"S1","PCT_EPT_TAXA_RICH_R",50
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",192157,56857,"ODU/BEL",1/5/1989,37.79122,-76.17546,,"CB5.4",32,12:40:00,"S1","PCT_FILTERERS",75.22
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",192157,56857,"ODU/BEL",1/5/1989,37.79122,-76.17546,,"CB5.4",32,12:40:00,"S1","PCT_FILTERERS_R",75
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",192157,56857,"ODU/BEL",1/5/1989,37.79122,-76.17546,,"CB5.4",32,12:40:00,"S1","PCT_GATHER",15.93
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",192157,56857,"ODU/BEL",1/5/1989,37.79122,-76.17546,,"CB5.4",32,12:40:00,"S1","PCT_GATHER_R",16
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",192157,56857,"ODU/BEL",1/5/1989,37.79122,-76.17546,,"CB5.4",32,12:40:00,"S1","PCT_LIMESTONE",0
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",192157,56857,"ODU/BEL",1/5/1989,37.79122,-76.17546,,"CB5.4",32,12:40:00,"S1","PCT_LIMESTONE_R",0
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",192157,56857,"ODU/BEL",1/5/1989,37.79122,-76.17546,,"CB5.4",32,12:40:00,"S1","PCT_NET_CADDISFLY",75.22
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",192157,56857,"ODU/BEL",1/5/1989,37.79122,-76.17546,,"CB5.4",32,12:40:00,"S1","PCT_NET_CADDISFLY_R",75
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",192157,56857,"ODU/BEL",1/5/1989,37.79122,-76.17546,,"CB5.4",32,12:40:00,"S1","PCT_NON_INSECT",1.77
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",192157,56857,"ODU/BEL",1/5/1989,37.79122,-76.17546,,"CB5.4",32,12:40:00,"S1","PCT_NON_INSECT_R",2
